step,rate,time,speed,throttle,brake,steer,x,y,yaw,idx,ev,elat,eyaw,sp_x,sp_y,sp_yaw,sp_v,sp_curvature
152,0.03300000000000036,0.016000000000000014,0.0,1.0,0.0,0.9985836148262024,-183.8002166748047,80.20003509521484,-1.57079672626906,7,1.5348263016050274,2.463750021243762,-0.003328692543679068,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
153,0.03300000000000036,0.04900000000000038,4.909868948743679e-06,0.7738648653030396,0.0,0.9985836148262024,-183.8002166748047,80.20003509521484,-1.57079672626906,7,1.5348213917360787,2.463750021243762,-0.003328692543679068,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
154,0.032999999999999474,0.08199999999999985,0.03466993197798729,0.7357082962989807,0.0,0.9985836148262024,-183.8000946044922,80.1993408203125,-1.5707471914727846,7,1.5001563696270401,2.4636256403069523,-0.0033782273399545204,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
155,0.03300000000000036,0.11500000000000021,-0.030802542343735695,0.8656575083732605,0.0,0.9985836148262024,-183.8003692626953,80.2008056640625,-1.5709740927976594,7,1.5656288439487631,2.4639051735787043,-0.003151326015079725,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
156,0.032999999999999474,0.1479999999999997,-0.021596064791083336,0.7959692478179932,0.0,0.9985836148262024,-183.80056762695312,80.20187377929688,-1.5711390756271897,7,1.5564223663961108,2.464107092584621,-0.002986343185549245,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
157,0.03300000000000036,0.18100000000000005,-0.009324292652308941,0.7970139980316162,0.0,0.9985836148262024,-183.8007354736328,80.20249938964844,-1.571264377356478,7,1.5441505942573364,2.4642770210447833,-0.002861041456260871,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
158,0.03300000000000036,0.2140000000000004,0.008127125911414623,0.794160008430481,0.0,0.9985836148262024,-183.80078125,80.20256042480469,-1.5713188390007702,7,1.5266991756936128,2.4643230003495624,-0.0028065798119687457,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
159,0.032999999999999474,0.2469999999999999,0.07052411884069443,0.7364693880081177,0.0,0.9985836148262024,-183.7997283935547,80.20066833496094,-1.570805914174821,7,1.464302182764333,2.463263850809043,-0.0033195046379184134,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
160,0.03300000000000036,0.28000000000000025,0.1158943697810173,0.7462171316146851,0.0,0.9985836148262024,-183.79823303222656,80.19635772705078,-1.569433853581212,7,1.4189319318240101,2.4617541473834637,-0.0046915652315271394,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
161,0.032999999999999474,0.3129999999999997,0.2284865826368332,0.6490116119384766,0.0,0.9985836148262024,-183.7948455810547,80.18904876708984,-1.5666620355186576,7,1.3063397189681942,2.458342382827539,-0.0074633832940813605,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
162,0.03300000000000036,0.3460000000000001,0.33046430349349976,0.6327626705169678,0.0,0.9985836148262024,-183.78955078125,80.17837524414062,-1.562757708202547,7,1.2043619981115277,2.453012079289148,-0.011367710610191928,-181.33648107618458,80.19160178267887,-1.5741254188127392,1.5348263016050274,0.0,0.0,0.0,0.0,0.0,0.0
163,0.032999999999999474,0.37899999999999956,0.3970351815223694,0.6596788167953491,0.0,0.9985836148262024,-183.7821807861328,80.16522216796875,-1.5569489543909205,8,1.1427663060262334,2.4455983372922288,-0.017176464421818416,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0,0.0,0.0,0.0,0.0,0.0
164,0.03300000000000036,0.4119999999999999,0.4563135504722595,0.6483860015869141,0.0,0.9985836148262024,-183.7724151611328,80.15029907226562,-1.5499000996176988,8,1.0834879370763433,2.4357830861406784,-0.024225319195040562,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0,0.0,0.0,0.0,0.0,0.0
165,0.03300000000000036,0.4450000000000003,0.5182031989097595,0.6309760808944702,0.0,0.9985836148262024,-183.76136779785156,80.13343811035156,-1.5414280515579388,8,1.0215982886388433,2.4246796524874954,-0.03269736725480055,-181.33664670439674,80.14185019893915,-1.5741254188127392,1.5398014875486028,0.0,0.0,0.0,0.0,0.0,0.0
166,0.032999999999999474,0.47799999999999976,0.5678452849388123,0.639316737651825,0.0,0.9985836148262024,-183.74815368652344,80.11599731445312,-1.531553050235925,9,0.9769313885533659,2.4114075524771263,-0.042572368576814235,-181.33681233260893,80.09209861519945,-1.5741254188127392,1.5447766734921782,0.0,0.0,0.0,0.0,0.0,0.0
167,0.03300000000000036,0.5110000000000001,0.6978752613067627,0.5158287882804871,0.0,0.9985836148262024,-183.73251342773438,80.09468078613281,-1.5201475302354426,9,0.8469014121854155,2.3956964158041263,-0.053977888577296795,-181.33681233260893,80.09209861519945,-1.5741254188127392,1.5447766734921782,0.0,0.0,0.0,0.0,0.0,0.0
